sku_id,category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity
1,"Fruits & Vegetables",Onion,25.00,16.00,3,21.00,1000,0,1
2,"Fruits & Vegetables","Tomato Hybrid",42.00,16.00,3,35.00,1000,0,1
3,"Fruits & Vegetables","Tender Coconut",51.00,15.00,3,43.00,58,0,1
4,"Fruits & Vegetables","Coriander Leaves",20.00,15.00,3,17.00,100,0,100
5,"Fruits & Vegetables","Ladies Finger ",14.00,14.00,3,12.00,250,0,250
6,"Fruits & Vegetables",Potato,35.00,17.00,3,29.00,1000,0,1
7,"Fruits & Vegetables",Lemon,75.00,16.00,3,63.00,200,0,200
8,"Fruits & Vegetables","Watermelon ",58.00,15.00,3,49.00,58,0,1
9,"Fruits & Vegetables","Capsicum Green ",23.00,17.00,3,19.00,250,0,250
10,"Fruits & Vegetables","Chilli Green ",19.00,15.00,3,16.00,100,0,100
11,"Fruits & Vegetables","Banana Robusta",29.00,17.00,3,24.00,348,0,6
12,"Fruits & Vegetables","Garlic Indian ",11.00,18.00,3,9.00,100,0,100
13,"Fruits & Vegetables",Cauliflower,26.00,15.00,3,22.00,58,0,1
14,"Fruits & Vegetables",Ginger,14.00,14.00,3,12.00,200,0,200
15,"Fruits & Vegetables",Spinach,19.00,15.00,3,16.00,250,0,250
16,"Fruits & Vegetables",Muskmelon,42.00,16.00,3,35.00,58,0,1
17,"Fruits & Vegetables","Cabbage ",15.00,13.00,3,13.00,58,0,1
18,"Fruits & Vegetables",Methi,30.00,16.00,3,25.00,250,0,250
19,"Fruits & Vegetables",Broccoli,36.00,16.00,3,30.00,500,0,500
20,"Fruits & Vegetables",Sapota,30.00,16.00,3,25.00,348,0,6
21,"Fruits & Vegetables",Onion,68.00,16.00,3,57.00,3000,0,3
22,"Fruits & Vegetables",Potato,100.00,16.00,3,84.00,3000,0,3
23,"Fruits & Vegetables","Orange Nagpur",82.00,15.00,3,69.00,232,0,4
24,"Fruits & Vegetables","Mint Leaves ",11.00,18.00,3,9.00,100,0,100
25,"Fruits & Vegetables","Beans French",33.00,15.00,3,28.00,250,0,250
26,"Fruits & Vegetables","Bottle Gourd ",26.00,15.00,3,22.00,58,0,1
27,"Fruits & Vegetables","Banana Elaichi ",58.00,15.00,3,49.00,348,0,6
28,"Fruits & Vegetables","Coconut Big",36.00,16.00,3,30.00,58,0,1
29,"Fruits & Vegetables","Curry Leaves",13.00,15.00,3,11.00,50,0,50
30,"Fruits & Vegetables","Brinjal Bharta",19.00,15.00,3,16.00,58,0,1
31,"Fruits & Vegetables","Lettuce Iceberg",25.00,16.00,3,21.00,250,0,250
32,"Fruits & Vegetables",Papaya,54.00,16.00,3,45.00,58,0,1
33,"Fruits & Vegetables","Apple Shimla",142.00,16.00,3,119.00,232,0,4
34,"Fruits & Vegetables","Bitter Gourd",18.00,16.00,3,15.00,250,0,250
35,"Fruits & Vegetables","Brinjal Small",18.00,16.00,3,15.00,250,0,250
36,"Fruits & Vegetables","Sweet Corn",36.00,16.00,3,30.00,116,0,2
37,"Fruits & Vegetables","Spring Onion ",18.00,16.00,3,15.00,250,0,250
38,"Fruits & Vegetables","Bell Peppers Red & Yellow ",118.00,16.00,3,99.00,116,0,2
39,"Fruits & Vegetables","Pomegranate ",106.00,16.00,3,89.00,116,0,2
40,"Fruits & Vegetables","Sweet Lime",30.00,16.00,3,25.00,116,0,2
41,"Fruits & Vegetables","Baby Potato",19.00,15.00,3,16.00,500,0,500
42,"Fruits & Vegetables",Coccinia,32.00,15.00,3,27.00,250,0,250
43,"Fruits & Vegetables",Guava,54.00,16.00,3,45.00,232,0,4
44,"Fruits & Vegetables","Apple Washington",177.00,15.00,3,149.00,232,0,4
45,"Fruits & Vegetables",Amla,32.00,15.00,3,27.00,250,0,250
46,"Fruits & Vegetables","Beans Cluster",30.00,16.00,3,25.00,250,0,250
47,"Fruits & Vegetables","Apple Royal Gala",189.00,15.00,3,159.00,232,0,4
48,"Fruits & Vegetables","Chilli Bhaji",30.00,16.00,3,25.00,250,0,250
49,"Fruits & Vegetables","Lettuce Green",23.00,17.00,3,19.00,100,0,100
50,"Fruits & Vegetables","Baby Corn Peeled",35.00,17.00,3,29.00,250,0,250
51,"Fruits & Vegetables","Mixed Sprouts",35.00,17.00,3,29.00,200,0,200
52,"Fruits & Vegetables","Zucchini Green",35.00,17.00,3,29.00,250,0,250
53,"Fruits & Vegetables","Beans Broad",42.00,16.00,3,35.00,250,0,250
54,"Fruits & Vegetables","Raw Banana",20.00,15.00,6,17.00,500,0,500
55,"Fruits & Vegetables","Colocasia ",29.00,17.00,6,24.00,500,0,500
56,"Fruits & Vegetables","Tomato Cherry ",35.00,17.00,3,29.00,200,0,200
57,"Fruits & Vegetables","Sweet Potato ",38.00,15.00,3,32.00,500,0,500
58,"Fruits & Vegetables","Pineapple Slice",89.00,15.00,3,75.00,200,0,200
59,"Fruits & Vegetables",Orange,54.00,16.00,3,45.00,116,0,2
60,"Fruits & Vegetables","Dragon Fruit Imported",70.00,15.00,3,59.00,58,0,1
61,"Fruits & Vegetables","Zucchini Yellow",42.00,16.00,3,35.00,250,0,500
62,"Fruits & Vegetables","Apple Kinnaur",142.00,16.00,6,119.00,232,0,4
63,"Fruits & Vegetables",Pineapple,94.00,15.00,3,79.00,58,0,1
64,"Fruits & Vegetables",Basil,20.00,15.00,3,17.00,100,0,100
65,"Fruits & Vegetables",Parsley,17.00,17.00,3,14.00,100,0,100
66,"Fruits & Vegetables","Ridge Gourd",30.00,16.00,3,25.00,500,0,500
67,"Fruits & Vegetables","Papaya Cut",46.00,15.00,3,39.00,200,0,200
68,"Fruits & Vegetables","Pomegranate Peeled",58.00,15.00,2,49.00,100,0,100
69,"Fruits & Vegetables","Pear Green Imported",82.00,15.00,3,69.00,116,0,2
70,"Fruits & Vegetables","Guava Thai",70.00,15.00,3,59.00,116,0,2
71,"Fruits & Vegetables","Lettuce Red",20.00,15.00,3,17.00,100,0,100
72,"Fruits & Vegetables","Mango Raw",60.00,16.00,3,50.00,500,0,500
73,"Fruits & Vegetables","Biryani /Pulav Mix",58.00,15.00,3,49.00,250,0,250
74,"Fruits & Vegetables","Banana Nendran",54.00,16.00,6,45.00,500,0,500
75,"Fruits & Vegetables","Pumpkin Cut",30.00,16.00,3,25.00,200,0,200
76,"Fruits & Vegetables","Banana Red",54.00,16.00,6,45.00,500,0,500
77,"Fruits & Vegetables","Radish White",23.00,17.00,6,19.00,500,0,500
78,"Fruits & Vegetables","Avocado Indian Premium",177.00,15.00,3,149.00,58,0,1
79,"Fruits & Vegetables","Banana Leaf",12.00,16.00,2,10.00,58,0,1
80,"Fruits & Vegetables","Sponge Gourd",25.00,16.00,2,21.00,300,0,300
81,"Fruits & Vegetables","Zama Organics Carrot",20.00,15.00,3,17.00,250,0,250
82,"Fruits & Vegetables","Safal Frozen - Mixed Vegetables",110.00,4.00,2,105.00,1000,0,1
83,"Fruits & Vegetables","Zama Organics Sweet Potato",37.00,16.00,3,31.00,250,0,250
84,"Fruits & Vegetables",Beetroot,16.00,18.00,3,13.00,500,0,500
85,"Fruits & Vegetables",Capsicum,26.00,19.00,3,21.00,500,0,500
86,"Fruits & Vegetables",Carrot,19.00,21.00,3,15.00,500,0,500
87,"Fruits & Vegetables",Garlic,17.00,23.00,3,13.00,200,0,200
88,"Fruits & Vegetables",Carrot,13.00,15.00,0,11.00,250,1,200
89,"Fruits & Vegetables",Beetroot,11.00,18.00,0,9.00,250,1,250
90,"Fruits & Vegetables","Moong Sprouts",35.00,17.00,0,29.00,200,1,200
91,"Fruits & Vegetables","Safal Frozen Mixed Vegetables",60.00,5.00,0,57.00,500,1,500
92,"Fruits & Vegetables","Safal Frozen Corn",41.00,4.00,0,39.00,200,1,200
93,"Fruits & Vegetables","Safal Frozen - Sweet Corn",160.00,5.00,0,152.00,1000,1,1
94,"Cooking Essentials","Maggi 2 Minute Masala Noodles",12.00,0.00,6,12.00,70,0,70
95,"Cooking Essentials","iD Idli & Dosa Batter ",80.00,15.00,6,68.00,1000,0,1
96,"Cooking Essentials","Tata Salt",24.00,0.00,6,24.00,1000,0,1
97,"Cooking Essentials","Arden Eggs White",97.00,0.00,4,97.00,696,0,12
98,"Cooking Essentials","Arden Eggs White",65.00,15.00,4,55.00,348,0,6
99,"Cooking Essentials","Fortune Sunlite Refined Sunflower (Pouch)",230.00,4.00,6,219.00,1000,0,1
100,"Cooking Essentials","Aashirvaad Superior MP Atta",250.00,2.00,6,245.00,5000,0,5
101,"Cooking Essentials","Amul Pure Ghee (Pouch)",255.00,2.00,6,249.00,500,0,500
102,"Cooking Essentials","Arden Eggs Brown",85.00,7.00,4,79.00,348,0,6
103,"Cooking Essentials","Tata Salt Lite",40.00,10.00,6,36.00,1000,0,1
104,"Cooking Essentials","Saffola Gold Oil (Pouch)",215.00,0.00,6,215.00,1000,0,1
105,"Cooking Essentials","Fortune Sunlite Refined Sunflower (Jar)",925.00,0.00,6,925.00,5000,0,5
106,"Cooking Essentials","Fortune Rice Bran (Pouch)",225.00,11.00,6,199.00,1000,0,1
107,"Cooking Essentials","Saffola Active Oil",210.00,0.00,6,210.00,1000,0,1
108,"Cooking Essentials","Amul Pure Ghee (Pouch)",505.00,1.00,2,499.00,1000,0,1
109,"Cooking Essentials","Aashirvaad Atta",460.00,13.00,6,399.00,10000,0,10
110,"Cooking Essentials","Popular Essentials Toor Dal (Un-Polished)",160.00,6.00,4,149.00,1000,0,1
111,"Cooking Essentials","Amul Ghee (Tin)",520.00,2.00,6,509.00,1000,0,1
112,"Cooking Essentials","Amul Fresh Cream",197.00,3.00,3,191.00,1000,0,1
113,"Cooking Essentials","Popular Essentials Pure Jaggery",50.00,2.00,6,49.00,450,0,450
114,"Cooking Essentials","Aashirvaad Multigrain Atta",64.00,3.00,2,62.00,1000,0,1
115,"Cooking Essentials","Fortune Soyabean Oil",1005.00,0.00,6,999.00,5000,0,5
116,"Cooking Essentials","Popular Essentials Sunflower Seeds",25.00,0.00,6,25.00,50,0,50
117,"Cooking Essentials","Tata Sampann kabuli chana",185.00,1.00,4,183.00,1000,0,500
118,"Cooking Essentials","Dhara Groundnut Oil (Pouch)",230.00,11.00,6,203.00,1000,0,1
119,"Cooking Essentials","Dhara Health Refined Sun Flower Oil Jar",1200.00,18.00,6,984.00,5000,0,5
120,"Cooking Essentials","24 Mantra Organic Jaggery Powder",80.00,15.00,6,68.00,500,0,500
121,"Cooking Essentials","Tata Sampann High Protien Kabuli Chana",94.00,0.00,1,94.00,500,0,500
122,"Cooking Essentials","Dhara Kachi Ghani Mustard Oil Jar",1250.00,8.00,6,1143.00,5000,0,5
123,"Cooking Essentials","D'lecta Dairy Cream",54.00,5.00,6,51.00,200,0,200
124,"Cooking Essentials","Ching's Secret Instant Hot Garlic Noodles",15.00,0.00,3,15.00,60,0,60
125,"Cooking Essentials","Dabur Ginger Garlic Paste",25.00,8.00,3,23.00,100,0,100
126,"Cooking Essentials","Ching's Secret Instant Schezwan Noodles",15.00,0.00,6,15.00,60,0,60
127,"Cooking Essentials","Gowardhan Ghee/Tuppa Jar",315.00,1.00,6,309.00,500,0,500
128,"Cooking Essentials","Tata Sampann Unpolished Moong Dal ",92.00,4.00,4,88.00,500,0,500
129,"Cooking Essentials","Aashirvaad Select Atta",64.00,0.00,6,64.00,1000,0,1
130,"Cooking Essentials","Popular Essentials Misri Dana (Diamond Sugar) ",15.00,0.00,4,15.00,100,0,100
131,"Cooking Essentials","Gowardhan Ghee Jar",598.00,3.00,6,579.00,1000,0,1
132,"Cooking Essentials","Top Ramen  Noodles Curry Veg Pouch",20.00,0.00,1,20.00,70,0,70
133,"Cooking Essentials","Popular Essentials Refined Sugar",60.00,0.00,6,60.00,1000,0,1
134,"Cooking Essentials","Fortune Kachi Ghani Mustard Oil Bottle",216.00,7.00,6,199.00,1000,0,1
135,"Cooking Essentials","Saffola Veggie Twist Masala Oats",15.00,0.00,6,15.00,38,0,38
136,"Cooking Essentials","Satyam Puffed Rice Kurmura (R)",23.00,0.00,6,23.00,200,0,200
137,"Cooking Essentials","Quaker Oats",79.00,0.00,2,79.00,400,0,400
138,"Cooking Essentials","Aashirvaad Select Sharbati Atta",315.00,10.00,6,283.00,5000,0,5
139,"Cooking Essentials","Popular Essentials Refined Sugar",295.00,10.00,6,265.00,5000,0,5
140,"Cooking Essentials","Gowardhan Cow Ghee Pouch",579.00,10.00,6,521.00,1000,0,1
141,"Cooking Essentials","Dhara Nourish Refined Sunflower Oil Pouch",210.00,5.00,6,199.00,1000,0,1
142,"Cooking Essentials","Parachute Oil ",40.00,7.00,3,37.00,100,0,100
143,"Cooking Essentials","Popular Essentials Plain Puffed Rice (Murmura/Muri)",18.00,0.00,6,18.00,100,0,100
144,"Cooking Essentials","Amul Mithai Mate Condensed Sweetened Milk",56.00,3.00,4,54.00,200,0,200
145,"Cooking Essentials","Saffola Gold (Jar)",1240.00,0.00,6,1240.00,5000,0,5
146,"Cooking Essentials","McCain New Mini Samosa with Cheese Pizza Style Filling",120.00,1.00,3,118.00,240,0,240
147,"Cooking Essentials","Fortune Rice Bran Health Oil (Jar)",1050.00,1.00,6,1039.00,5000,0,5
148,"Fruits & Vegetables",Onion,25.00,16.00,3,21.00,1000,0,1
149,"Fruits & Vegetables","Tomato Hybrid",42.00,16.00,3,35.00,1000,0,1
150,"Fruits & Vegetables","Tender Coconut",51.00,15.00,3,43.00,58,0,1
151,"Fruits & Vegetables","Coriander Leaves",20.00,15.00,3,17.00,100,0,100
152,"Fruits & Vegetables","Ladies Finger ",14.00,14.00,3,12.00,250,0,250
153,"Fruits & Vegetables",Potato,35.00,17.00,3,29.00,1000,0,1
154,"Fruits & Vegetables",Lemon,75.00,16.00,3,63.00,200,0,200
155,"Fruits & Vegetables","Watermelon ",58.00,15.00,3,49.00,58,0,1
156,"Fruits & Vegetables","Capsicum Green ",23.00,17.00,3,19.00,250,0,250
157,"Fruits & Vegetables","Chilli Green ",19.00,15.00,3,16.00,100,0,100
158,"Fruits & Vegetables","Banana Robusta",29.00,17.00,3,24.00,348,0,6
159,"Fruits & Vegetables","Garlic Indian ",11.00,18.00,3,9.00,100,0,100
160,"Fruits & Vegetables",Cauliflower,26.00,15.00,3,22.00,58,0,1
161,"Fruits & Vegetables",Ginger,14.00,14.00,3,12.00,200,0,200
162,"Fruits & Vegetables",Spinach,19.00,15.00,3,16.00,250,0,250
163,"Fruits & Vegetables",Muskmelon,42.00,16.00,3,35.00,58,0,1
164,"Fruits & Vegetables","Cabbage ",15.00,13.00,3,13.00,58,0,1
165,"Fruits & Vegetables",Methi,30.00,16.00,3,25.00,250,0,250
166,"Fruits & Vegetables",Broccoli,36.00,16.00,3,30.00,500,0,500
167,"Fruits & Vegetables",Sapota,30.00,16.00,3,25.00,348,0,6
168,"Fruits & Vegetables",Onion,68.00,16.00,3,57.00,3000,0,3
169,"Fruits & Vegetables",Potato,100.00,16.00,3,84.00,3000,0,3
170,"Fruits & Vegetables","Orange Nagpur",82.00,15.00,3,69.00,232,0,4
171,"Fruits & Vegetables","Mint Leaves ",11.00,18.00,3,9.00,100,0,100
172,"Fruits & Vegetables","Beans French",33.00,15.00,3,28.00,250,0,250
173,"Fruits & Vegetables","Bottle Gourd ",26.00,15.00,3,22.00,58,0,1
174,"Fruits & Vegetables","Banana Elaichi ",58.00,15.00,3,49.00,348,0,6
175,"Fruits & Vegetables","Coconut Big",36.00,16.00,3,30.00,58,0,1
176,"Fruits & Vegetables","Curry Leaves",13.00,15.00,3,11.00,50,0,50
177,"Fruits & Vegetables","Brinjal Bharta",19.00,15.00,3,16.00,58,0,1
178,"Fruits & Vegetables","Lettuce Iceberg",25.00,16.00,3,21.00,250,0,250
179,"Fruits & Vegetables",Papaya,54.00,16.00,3,45.00,58,0,1
180,"Fruits & Vegetables","Apple Shimla",142.00,16.00,3,119.00,232,0,4
181,"Fruits & Vegetables","Bitter Gourd",18.00,16.00,3,15.00,250,0,250
182,"Fruits & Vegetables","Brinjal Small",18.00,16.00,3,15.00,250,0,250
183,"Fruits & Vegetables","Sweet Corn",36.00,16.00,3,30.00,116,0,2
184,"Fruits & Vegetables","Spring Onion ",18.00,16.00,3,15.00,250,0,250
185,"Fruits & Vegetables","Bell Peppers Red & Yellow ",118.00,16.00,3,99.00,116,0,2
186,"Fruits & Vegetables","Pomegranate ",106.00,16.00,3,89.00,116,0,2
187,"Fruits & Vegetables","Sweet Lime",30.00,16.00,3,25.00,116,0,2
188,"Fruits & Vegetables","Baby Potato",19.00,15.00,3,16.00,500,0,500
189,"Fruits & Vegetables",Coccinia,32.00,15.00,3,27.00,250,0,250
190,"Fruits & Vegetables",Guava,54.00,16.00,3,45.00,232,0,4
191,"Fruits & Vegetables","Apple Washington",177.00,15.00,3,149.00,232,0,4
192,"Fruits & Vegetables",Amla,32.00,15.00,3,27.00,250,0,250
193,"Fruits & Vegetables","Beans Cluster",30.00,16.00,3,25.00,250,0,250
194,"Fruits & Vegetables","Apple Royal Gala",189.00,15.00,3,159.00,232,0,4
195,"Fruits & Vegetables","Chilli Bhaji",30.00,16.00,3,25.00,250,0,250
196,"Fruits & Vegetables","Lettuce Green",23.00,17.00,3,19.00,100,0,100
197,"Fruits & Vegetables","Baby Corn Peeled",35.00,17.00,3,29.00,250,0,250
198,"Fruits & Vegetables","Mixed Sprouts",35.00,17.00,3,29.00,200,0,200
199,"Fruits & Vegetables","Zucchini Green",35.00,17.00,3,29.00,250,0,250
200,"Fruits & Vegetables","Beans Broad",42.00,16.00,3,35.00,250,0,250
201,"Fruits & Vegetables","Raw Banana",20.00,15.00,6,17.00,500,0,500
202,"Fruits & Vegetables","Colocasia ",29.00,17.00,6,24.00,500,0,500
203,"Fruits & Vegetables","Tomato Cherry ",35.00,17.00,3,29.00,200,0,200
204,"Fruits & Vegetables","Sweet Potato ",38.00,15.00,3,32.00,500,0,500
205,"Fruits & Vegetables","Pineapple Slice",89.00,15.00,3,75.00,200,0,200
206,"Fruits & Vegetables",Orange,54.00,16.00,3,45.00,116,0,2
207,"Fruits & Vegetables","Dragon Fruit Imported",70.00,15.00,3,59.00,58,0,1
208,"Fruits & Vegetables","Zucchini Yellow",42.00,16.00,3,35.00,250,0,500
209,"Fruits & Vegetables","Apple Kinnaur",142.00,16.00,6,119.00,232,0,4
210,"Fruits & Vegetables",Pineapple,94.00,15.00,3,79.00,58,0,1
211,"Fruits & Vegetables",Basil,20.00,15.00,3,17.00,100,0,100
212,"Fruits & Vegetables",Parsley,17.00,17.00,3,14.00,100,0,100
213,"Fruits & Vegetables","Ridge Gourd",30.00,16.00,3,25.00,500,0,500
214,"Fruits & Vegetables","Papaya Cut",46.00,15.00,3,39.00,200,0,200
215,"Fruits & Vegetables","Pomegranate Peeled",58.00,15.00,2,49.00,100,0,100
216,"Fruits & Vegetables","Pear Green Imported",82.00,15.00,3,69.00,116,0,2
217,"Fruits & Vegetables","Guava Thai",70.00,15.00,3,59.00,116,0,2
218,"Fruits & Vegetables","Lettuce Red",20.00,15.00,3,17.00,100,0,100
219,"Fruits & Vegetables","Mango Raw",60.00,16.00,3,50.00,500,0,500
220,"Fruits & Vegetables","Biryani /Pulav Mix",58.00,15.00,3,49.00,250,0,250
221,"Fruits & Vegetables","Banana Nendran",54.00,16.00,6,45.00,500,0,500
222,"Fruits & Vegetables","Pumpkin Cut",30.00,16.00,3,25.00,200,0,200
223,"Fruits & Vegetables","Banana Red",54.00,16.00,6,45.00,500,0,500
224,"Fruits & Vegetables","Radish White",23.00,17.00,6,19.00,500,0,500
225,"Fruits & Vegetables","Avocado Indian Premium",177.00,15.00,3,149.00,58,0,1
226,"Fruits & Vegetables","Banana Leaf",12.00,16.00,2,10.00,58,0,1
227,"Fruits & Vegetables","Sponge Gourd",25.00,16.00,2,21.00,300,0,300
228,"Fruits & Vegetables","Zama Organics Carrot",20.00,15.00,3,17.00,250,0,250
229,"Fruits & Vegetables","Safal Frozen - Mixed Vegetables",110.00,4.00,2,105.00,1000,0,1
230,"Fruits & Vegetables","Zama Organics Sweet Potato",37.00,16.00,3,31.00,250,0,250
231,"Fruits & Vegetables",Beetroot,16.00,18.00,3,13.00,500,0,500
232,"Fruits & Vegetables",Capsicum,26.00,19.00,3,21.00,500,0,500
233,"Fruits & Vegetables",Carrot,19.00,21.00,3,15.00,500,0,500
234,"Fruits & Vegetables",Garlic,17.00,23.00,3,13.00,200,0,200
235,"Fruits & Vegetables",Carrot,13.00,15.00,0,11.00,250,1,200
236,"Fruits & Vegetables",Beetroot,11.00,18.00,0,9.00,250,1,250
237,"Fruits & Vegetables","Moong Sprouts",35.00,17.00,0,29.00,200,1,200
238,"Fruits & Vegetables","Safal Frozen Mixed Vegetables",60.00,5.00,0,57.00,500,1,500
239,"Fruits & Vegetables","Safal Frozen Corn",41.00,4.00,0,39.00,200,1,200
240,"Fruits & Vegetables","Safal Frozen - Sweet Corn",160.00,5.00,0,152.00,1000,1,1
241,"Cooking Essentials","Maggi 2 Minute Masala Noodles",12.00,0.00,6,12.00,70,0,70
242,"Cooking Essentials","iD Idli & Dosa Batter ",80.00,15.00,6,68.00,1000,0,1
243,"Cooking Essentials","Tata Salt",24.00,0.00,6,24.00,1000,0,1
244,"Cooking Essentials","Arden Eggs White",97.00,0.00,4,97.00,696,0,12
245,"Cooking Essentials","Arden Eggs White",65.00,15.00,4,55.00,348,0,6
246,"Cooking Essentials","Fortune Sunlite Refined Sunflower (Pouch)",230.00,4.00,6,219.00,1000,0,1
247,"Cooking Essentials","Aashirvaad Superior MP Atta",250.00,2.00,6,245.00,5000,0,5
248,"Cooking Essentials","Amul Pure Ghee (Pouch)",255.00,2.00,6,249.00,500,0,500
249,"Cooking Essentials","Arden Eggs Brown",85.00,7.00,4,79.00,348,0,6
250,"Cooking Essentials","Tata Salt Lite",40.00,10.00,6,36.00,1000,0,1
251,"Cooking Essentials","Saffola Gold Oil (Pouch)",215.00,0.00,6,215.00,1000,0,1
252,"Cooking Essentials","Fortune Sunlite Refined Sunflower (Jar)",925.00,0.00,6,925.00,5000,0,5
253,"Cooking Essentials","Fortune Rice Bran (Pouch)",225.00,11.00,6,199.00,1000,0,1
254,"Cooking Essentials","Saffola Active Oil",210.00,0.00,6,210.00,1000,0,1
255,"Cooking Essentials","Amul Pure Ghee (Pouch)",505.00,1.00,2,499.00,1000,0,1
256,"Cooking Essentials","Aashirvaad Atta",460.00,13.00,6,399.00,10000,0,10
257,"Cooking Essentials","Popular Essentials Toor Dal (Un-Polished)",160.00,6.00,4,149.00,1000,0,1
258,"Cooking Essentials","Amul Ghee (Tin)",520.00,2.00,6,509.00,1000,0,1
259,"Cooking Essentials","Amul Fresh Cream",197.00,3.00,3,191.00,1000,0,1
260,"Cooking Essentials","Popular Essentials Pure Jaggery",50.00,2.00,6,49.00,450,0,450
261,"Cooking Essentials","Aashirvaad Multigrain Atta",64.00,3.00,2,62.00,1000,0,1
262,"Cooking Essentials","Fortune Soyabean Oil",1005.00,0.00,6,999.00,5000,0,5
263,"Cooking Essentials","Popular Essentials Sunflower Seeds",25.00,0.00,6,25.00,50,0,50
264,"Cooking Essentials","Tata Sampann kabuli chana",185.00,1.00,4,183.00,1000,0,500
265,"Cooking Essentials","Dhara Groundnut Oil (Pouch)",230.00,11.00,6,203.00,1000,0,1
266,"Cooking Essentials","Dhara Health Refined Sun Flower Oil Jar",1200.00,18.00,6,984.00,5000,0,5
267,"Cooking Essentials","24 Mantra Organic Jaggery Powder",80.00,15.00,6,68.00,500,0,500
268,"Cooking Essentials","Tata Sampann High Protien Kabuli Chana",94.00,0.00,1,94.00,500,0,500
269,"Cooking Essentials","Dhara Kachi Ghani Mustard Oil Jar",1250.00,8.00,6,1143.00,5000,0,5
270,"Cooking Essentials","D'lecta Dairy Cream",54.00,5.00,6,51.00,200,0,200
271,"Cooking Essentials","Ching's Secret Instant Hot Garlic Noodles",15.00,0.00,3,15.00,60,0,60
272,"Cooking Essentials","Dabur Ginger Garlic Paste",25.00,8.00,3,23.00,100,0,100
273,"Cooking Essentials","Ching's Secret Instant Schezwan Noodles",15.00,0.00,6,15.00,60,0,60
274,"Cooking Essentials","Gowardhan Ghee/Tuppa Jar",315.00,1.00,6,309.00,500,0,500
275,"Cooking Essentials","Tata Sampann Unpolished Moong Dal ",92.00,4.00,4,88.00,500,0,500
276,"Cooking Essentials","Aashirvaad Select Atta",64.00,0.00,6,64.00,1000,0,1
277,"Cooking Essentials","Popular Essentials Misri Dana (Diamond Sugar) ",15.00,0.00,4,15.00,100,0,100
278,"Cooking Essentials","Gowardhan Ghee Jar",598.00,3.00,6,579.00,1000,0,1
279,"Cooking Essentials","Top Ramen  Noodles Curry Veg Pouch",20.00,0.00,1,20.00,70,0,70
280,"Cooking Essentials","Popular Essentials Refined Sugar",60.00,0.00,6,60.00,1000,0,1
281,"Cooking Essentials","Fortune Kachi Ghani Mustard Oil Bottle",216.00,7.00,6,199.00,1000,0,1
282,"Cooking Essentials","Saffola Veggie Twist Masala Oats",15.00,0.00,6,15.00,38,0,38
283,"Cooking Essentials","Satyam Puffed Rice Kurmura (R)",23.00,0.00,6,23.00,200,0,200
284,"Cooking Essentials","Quaker Oats",79.00,0.00,2,79.00,400,0,400
285,"Cooking Essentials","Aashirvaad Select Sharbati Atta",315.00,10.00,6,283.00,5000,0,5
286,"Cooking Essentials","Popular Essentials Refined Sugar",295.00,10.00,6,265.00,5000,0,5
287,"Cooking Essentials","Gowardhan Cow Ghee Pouch",579.00,10.00,6,521.00,1000,0,1
288,"Cooking Essentials","Dhara Nourish Refined Sunflower Oil Pouch",210.00,5.00,6,199.00,1000,0,1
289,"Cooking Essentials","Parachute Oil ",40.00,7.00,3,37.00,100,0,100
290,"Cooking Essentials","Popular Essentials Plain Puffed Rice (Murmura/Muri)",18.00,0.00,6,18.00,100,0,100
291,"Cooking Essentials","Amul Mithai Mate Condensed Sweetened Milk",56.00,3.00,4,54.00,200,0,200
292,"Cooking Essentials","Saffola Gold (Jar)",1240.00,0.00,6,1240.00,5000,0,5
293,"Cooking Essentials","McCain New Mini Samosa with Cheese Pizza Style Filling",120.00,1.00,3,118.00,240,0,240
294,"Cooking Essentials","Fortune Rice Bran Health Oil (Jar)",1050.00,1.00,6,1039.00,5000,0,5
295,"Cooking Essentials","Arden Desi Eggs",110.00,13.00,4,95.00,348,0,6
296,"Cooking Essentials","Fortune Rozana Basmati Rice",585.00,21.00,6,462.00,5000,0,5
297,"Cooking Essentials","Fortune Biriyani Special Basmati Rice",175.00,0.00,5,175.00,1000,0,1
298,"Cooking Essentials","Everest Garam Masala",78.00,7.00,5,72.00,100,0,100
299,"Cooking Essentials","Popular Essentials Pumpkin Seeds",90.00,16.00,6,75.00,100,0,100
300,"Cooking Essentials","Fortune Soya Health Refined Soybean Oil",210.00,1.00,2,206.00,1000,0,1
301,"Cooking Essentials","Gowardhan Pure Ghee Pouch",295.00,4.00,6,281.00,500,0,500
302,"Cooking Essentials","Popular Essentials Jeera/Cumin Seeds",40.00,5.00,3,38.00,100,0,100
303,"Cooking Essentials","Weikfield Baking Soda",30.00,3.00,6,29.00,100,0,100
304,"Cooking Essentials","Everest Pav Bhaji Masala",37.00,10.00,4,33.00,50,0,50
305,"Cooking Essentials","Tata Sampann Unpolished Chana Dal",95.00,6.00,2,89.00,1000,0,500
306,"Cooking Essentials","Amul Mithai Mate EOE Tin",112.00,2.00,6,109.00,400,0,400
307,"Cooking Essentials","Pillsbury Chakki Fresh Atta",450.00,16.00,6,375.00,10000,0,10
308,"Cooking Essentials","Everest Chicken Masala",39.00,2.00,1,38.00,50,0,50
